60
42
 .9000e+01 .8570e-03 .6427e-03 .5636e-03 .5003e-03 .4453e-03 .3979e-03 .3570e-03 .3220e-03 .2912e-03 .2648e-03 .2417e-03 .2217e-03 .2043e-03 .1599e-03 .9326e-04 .8107e-04 .7514e-04 .7066e-04 .6625e-04 .6373e-04 .7113e-04 .7556e-04 .7303e-04 .6470e-04 .5706e-04 .5354e-04 .3115e-04 .2267e-04 .2279e-04 .2322e-04 .3305e-04 .5377e-04 .6498e-04 .6751e-04 .5307e-04 .3198e-04 .2474e-04 .2536e-04 .7775e-04 .7541e-04 .8420e-04 .6672e-04 .6391e-04 .5978e-04 .5168e-04 .5055e-04 .5387e-04 .4446e-04 .3637e-04 .2822e-04 .2422e-04 .2097e-04 .1899e-04 .2309e-04 .2580e-04 .2731e-04 .2722e-04 .2552e-04 .2336e-04 .2236e-04
 .1000e+02 .1366e-02 .1015e-02 .8805e-03 .7718e-03 .6779e-03 .5975e-03 .5291e-03 .4699e-03 .4194e-03 .7550e-04 .3378e-03 .3053e-03 .2773e-03 .2060e-03 1.000e-04 .8170e-04 .7339e-04 .6754e-04 .6225e-04 .6213e-04 .7375e-04 .7976e-04 .7528e-04 .6363e-04 .5377e-04 .4990e-04 .2628e-04 .2079e-04 .2131e-04 .2156e-04 .3433e-04 .6285e-04 .7736e-04 .7802e-04 .5803e-04 .3345e-04 .2766e-04 .3084e-04 .9829e-04 .9257e-04 .1016e-03 .7245e-04 .6787e-04 .6179e-04 .5113e-04 .5101e-04 .5766e-04 .4549e-04 .3504e-04 .2559e-04 .2126e-04 .1805e-04 .1712e-04 .2105e-04 .2355e-04 .2469e-04 .2478e-04 .2319e-04 .2111e-04 .2055e-04
 .1100e+02 .1109e-02 .8584e-03 .7625e-03 .6838e-03 .6139e-03 .5536e-03 .5017e-03 .4567e-03 .4165e-03 .3815e-03 .3509e-03 .3244e-03 .3013e-03 .2419e-03 .1488e-03 .1304e-03 .1211e-03 .1135e-03 .1057e-03 .9958e-04 .1084e-03 .1120e-03 .1073e-03 .9579e-04 .8468e-04 .7885e-04 .4262e-04 .2890e-04 .2998e-04 .3135e-04 .4658e-04 .7697e-04 .9314e-04 .9382e-04 .7056e-04 .3861e-04 .2849e-04 .3037e-04 .1071e-03 .1057e-03 .1208e-03 .9641e-04 .9211e-04 .8594e-04 .7316e-04 .6867e-04 .7049e-04 .5807e-04 .4752e-04 .3698e-04 .3049e-04 .2565e-04 .2350e-04 .3057e-04 .3492e-04 .3659e-04 .3609e-04 .3308e-04 .2937e-04 .2797e-04
 .1200e+02 .7794e-03 .5759e-03 .5030e-03 .4459e-03 .3968e-03 .3539e-03 .3163e-03 .2835e-03 .2546e-03 .2296e-03 .2079e-03 .1891e-03 .1727e-03 .1302e-03 .6481e-04 .4915e-04 .4261e-04 .3755e-04 .3078e-04 .3467e-04 .4588e-04 .4666e-04 .4106e-04 .3497e-04 .3025e-04 .2758e-04 .1694e-04 .1657e-04 .1390e-04 .1364e-04 .2080e-04 .3675e-04 .4460e-04 .3564e-04 .2529e-04 .1996e-04 .1957e-04 .2258e-04 .5662e-04 .6504e-04 .6036e-04 .4343e-04 .4237e-04 .3721e-04 .2570e-04 .1787e-04 .1525e-04 .1410e-04 .1388e-04 .1352e-04 .1109e-04 .9652e-05 .9895e-05 .1116e-04 .1261e-04 .1278e-04 .1266e-04 .1182e-04 .1108e-04 .1108e-04
 .1300e+02 .6470e-03 .4733e-03 .4093e-03 .3588e-03 .3154e-03 .2773e-03 .2438e-03 .2147e-03 .1897e-03 .1403e-03 .1488e-03 .1324e-03 .1183e-03 .8159e-04 .2679e-04 .1470e-04 .1006e-04 .6865e-05 .2614e-05 .8284e-05 .1774e-04 .1874e-04 .1437e-04 .1009e-04 .7359e-05 .6217e-05 .4292e-05 .8162e-05 .5795e-05 .5103e-05 .9196e-05 .1983e-04 .2466e-04 .1690e-04 .1075e-04 .1114e-04 .1323e-04 .1610e-04 .3591e-04 .4116e-04 .3447e-04 .2003e-04 .1922e-04 .1538e-04 .7514e-05 .2906e-05 .2354e-05 .2327e-05 .2901e-05 .3849e-05 .3093e-05 .2891e-05 .3810e-05 .3224e-05 .3421e-05 .3186e-05 .3323e-05 .3313e-05 .3585e-05 .4033e-05
 .1400e+02 .6039e-03 .4619e-03 .4047e-03 .3571e-03 .3147e-03 .2777e-03 .2455e-03 .2177e-03 .1939e-03 .1723e-03 .1541e-03 .1382e-03 .1245e-03 .8909e-04 .3646e-04 .2755e-04 .2365e-04 .2106e-04 .1888e-04 .1984e-04 .2513e-04 .2752e-04 .2522e-04 .2026e-04 .1620e-04 .1478e-04 .6711e-05 .6515e-05 .6711e-05 .6632e-05 .1186e-04 .2413e-04 .3014e-04 .2941e-04 .2074e-04 .1188e-04 .1061e-04 .1235e-04 .3992e-04 .3677e-04 .3987e-04 .2571e-04 .2352e-04 .2079e-04 .1635e-04 .1667e-04 .2008e-04 .1514e-04 .1094e-04 .7580e-05 .6170e-05 .5247e-05 .5358e-05 .6395e-05 .7064e-05 .7298e-05 .7413e-05 .6920e-05 .6434e-05 .6458e-05
 .1500e+02 .5507e-03 .4241e-03 .3717e-03 .3277e-03 .2884e-03 .2543e-03 .2247e-03 .1994e-03 .1776e-03 .1653e-03 .1414e-03 .1270e-03 .1146e-03 .8264e-04 .3547e-04 .2815e-04 .2479e-04 .2258e-04 .2108e-04 .2088e-04 .2485e-04 .2742e-04 .2579e-04 .2104e-04 .1699e-04 .1561e-04 .6752e-05 .5652e-05 .6415e-05 .6483e-05 .1156e-04 .2323e-04 .2904e-04 .3001e-04 .2144e-04 .1117e-04 .9246e-05 .1060e-04 .3778e-04 .3296e-04 .3802e-04 .2505e-04 .2272e-04 .2046e-04 .1713e-04 .1854e-04 .2260e-04 .1691e-04 .1194e-04 .7848e-05 .6399e-05 .5384e-05 .5303e-05 .6629e-05 .7354e-05 .7674e-05 .7774e-05 .7212e-05 .6590e-05 .6517e-05
 .1600e+02 .4952e-03 .3744e-03 .3259e-03 .2860e-03 .2510e-03 .2207e-03 .1944e-03 .1719e-03 .1523e-03 .1353e-03 .1207e-03 .1081e-03 .9712e-04 .6900e-04 .2745e-04 .2044e-04 .1738e-04 .1537e-04 .1371e-04 .1463e-04 .1903e-04 .2112e-04 .1930e-04 .1524e-04 .1196e-04 .1085e-04 .4715e-05 .4913e-05 .5061e-05 .4960e-05 .9064e-05 .1884e-04 .2363e-04 .2314e-04 .1623e-04 .9395e-05 .8579e-05 .1006e-04 .3187e-04 .2915e-04 .3140e-04 .1984e-04 .1807e-04 .1587e-04 .1233e-04 .1275e-04 .1572e-04 .1170e-04 .8282e-05 .5600e-05 .4548e-05 .3878e-05 .4032e-05 .4747e-05 .5214e-05 .5364e-05 .5474e-05 .5130e-05 .4805e-05 .4866e-05
 .1700e+02 .4589e-03 .3454e-03 .3010e-03 .2648e-03 .2333e-03 .2059e-03 .1821e-03 .1616e-03 .1436e-03 .1262e-03 .1147e-03 .1031e-03 .9289e-04 .6655e-04 .2660e-04 .1942e-04 .1630e-04 .1421e-04 .1238e-04 .1343e-04 .1785e-04 .1980e-04 .1792e-04 .1403e-04 .1090e-04 .9809e-05 .4221e-05 .4718e-05 .4712e-05 .4576e-05 .8362e-05 .1747e-04 .2197e-04 .2121e-04 .1480e-04 .8906e-05 .8397e-05 .9913e-05 .3002e-04 .2790e-04 .2942e-04 .1845e-04 .1685e-04 .1468e-04 .1108e-04 .1123e-04 .1389e-04 .1030e-04 .7296e-05 .4970e-05 .4017e-05 .3445e-05 .3663e-05 .4228e-05 .4631e-05 .4725e-05 .4828e-05 .4533e-05 .4287e-05 .4385e-05
 .1800e+02 .4107e-03 .3089e-03 .2697e-03 .2379e-03 .2102e-03 .1861e-03 .1653e-03 .1473e-03 .1315e-03 .1179e-03 .1060e-03 .9569e-04 .8668e-04 .6331e-04 .2735e-04 .2079e-04 .1783e-04 .1578e-04 .1401e-04 .1440e-04 .1827e-04 .2029e-04 .1868e-04 .1489e-04 .1172e-04 .1057e-04 .4438e-05 .4497e-05 .4677e-05 .4622e-05 .8204e-05 .1670e-04 .2101e-04 .2103e-04 .1483e-04 .8622e-05 .7926e-05 .9309e-05 .2853e-04 .2613e-04 .2819e-04 .1825e-04 .1671e-04 .1473e-04 .1145e-04 .1185e-04 .1455e-04 .1078e-04 .7587e-05 .5040e-05 .4052e-05 .3460e-05 .3609e-05 .4309e-05 .4756e-05 .4854e-05 .4923e-05 .4580e-05 .4282e-05 .4343e-05
 .1900e+02 .3197e-03 .2348e-03 .2027e-03 .1770e-03 .1550e-03 .1361e-03 .1201e-03 .1064e-03 .9453e-04 .8496e-04 .7575e-04 .6831e-04 .6189e-04 .4571e-04 .2197e-04 .1764e-04 .1556e-04 .1401e-04 .1257e-04 .1242e-04 .1546e-04 .1741e-04 .1634e-04 .1317e-04 .1047e-04 .9427e-05 .3849e-05 .3651e-05 .3904e-05 .3930e-05 .6671e-05 .1309e-04 .1646e-04 .1721e-04 .1226e-04 .7084e-05 .6502e-05 .7637e-05 .2261e-04 .2061e-04 .2239e-04 .1515e-04 .1400e-04 .1248e-04 .9793e-05 .1021e-04 .1243e-04 .9169e-05 .6401e-05 .4142e-05 .3288e-05 .2810e-05 .2916e-05 .3589e-05 .4000e-05 .4044e-05 .4058e-05 .3736e-05 .3465e-05 .3506e-05
 .2000e+02 .2087e-03 .1467e-03 .1236e-03 .1055e-03 .9034e-04 .7769e-04 .6727e-04 .5858e-04 .5129e-04 .4521e-04 .4017e-04 .3596e-04 .3243e-04 .2417e-04 .1371e-04 .1179e-04 .1074e-04 .9843e-05 .8857e-05 .8472e-05 .1056e-04 .1213e-04 .1159e-04 .9402e-05 .7520e-05 .6734e-05 .2663e-05 .2448e-05 .2650e-05 .2715e-05 .4363e-05 .8182e-05 .1028e-04 .1126e-04 .8097e-05 .4770e-05 .4472e-05 .5280e-05 .1450e-04 .1333e-04 .1433e-04 .1023e-04 .9583e-05 .8595e-05 .6696e-05 .6932e-05 .8358e-05 .6127e-05 .4236e-05 .2671e-05 .2077e-05 .1787e-05 .1871e-05 .2367e-05 .2668e-05 .2647e-05 .2619e-05 .2381e-05 .2199e-05 .2233e-05
 .2100e+02 .1112e-03 .7625e-04 .6332e-04 .5328e-04 .4498e-04 .3817e-04 .3265e-04 .2812e-04 .2440e-04 .2119e-04 .1886e-04 .1684e-04 .1518e-04 .1155e-04 .7507e-05 .6698e-05 .6184e-05 .5690e-05 .5099e-05 .4777e-05 .5919e-05 .6809e-05 .6533e-05 .5318e-05 .4261e-05 .3794e-05 .1465e-05 .1334e-05 .1451e-05 .1502e-05 .2354e-05 .4304e-05 .5407e-05 .6029e-05 .4321e-05 .2571e-05 .2439e-05 .2891e-05 .7695e-05 .7137e-05 .7645e-05 .5617e-05 .5291e-05 .4705e-05 .3652e-05 .3735e-05 .4470e-05 .3264e-05 .2248e-05 .1408e-05 .1082e-05 .9352e-06 .9894e-06 .1272e-05 .1443e-05 .1413e-05 .1385e-05 .1250e-05 .1151e-05 .1173e-05
 .2200e+02 .4879e-04 .3451e-04 .2918e-04 .2499e-04 .2148e-04 .1859e-04 .1621e-04 .1424e-04 .1260e-04 .1123e-04 .1009e-04 .9155e-05 .8375e-05 .6575e-05 .4072e-05 .3480e-05 .3130e-05 .2813e-05 .2481e-05 .2328e-05 .2796e-05 .3089e-05 .2889e-05 .2352e-05 .1870e-05 .1653e-05 .6297e-06 .5915e-06 .6401e-06 .6574e-06 .1081e-05 .2042e-05 .2573e-05 .2713e-05 .1882e-05 .1095e-05 .1020e-05 .1208e-05 .3511e-05 .3266e-05 .3570e-05 .2531e-05 .2348e-05 .2007e-05 .1567e-05 .1571e-05 .1883e-05 .1380e-05 .9589e-06 .6256e-06 .4874e-06 .4205e-06 .4474e-06 .5672e-06 .6398e-06 .6286e-06 .6208e-06 .5636e-06 .5204e-06 .5306e-06
 .2300e+02 .3137e-04 .2280e-04 .1954e-04 .1695e-04 .1475e-04 .1293e-04 .1142e-04 .1016e-04 .9090e-05 .8231e-05 .7429e-05 .6798e-05 .6265e-05 .4963e-05 .2872e-05 .2345e-05 .2050e-05 .1799e-05 .1561e-05 .1499e-05 .1759e-05 .1882e-05 .1709e-05 .1383e-05 .1080e-05 .9484e-06 .3572e-06 .3601e-06 .3831e-06 .3850e-06 .6745e-06 .1339e-05 .1698e-05 .1694e-05 .1145e-05 .6585e-06 .6052e-06 .7148e-06 .2251e-05 .2083e-05 .2310e-05 .1544e-05 .1405e-05 .1177e-05 .8996e-06 .8991e-06 .1103e-05 .8103e-06 .5648e-06 .3794e-06 .3025e-06 .2604e-06 .2785e-06 .3403e-06 .3783e-06 .3757e-06 .3770e-06 .3478e-06 .3245e-06 .3317e-06
 .2400e+02 .3432e-04 .2426e-04 .2044e-04 .1744e-04 .1493e-04 .1287e-04 .1120e-04 .9820e-05 .8673e-05 .7725e-05 .6940e-05 .6296e-05 .5763e-05 .4498e-05 .2635e-05 .2169e-05 .1904e-05 .1679e-05 .1460e-05 .1405e-05 .1708e-05 .1878e-05 .1723e-05 .1385e-05 .1075e-05 .9467e-06 .3566e-06 .3681e-06 .3887e-06 .3879e-06 .6682e-06 .1326e-05 .1686e-05 .1727e-05 .1194e-05 .7067e-06 .6639e-06 .7848e-06 .2308e-05 .2123e-05 .2316e-05 .1548e-05 .1415e-05 .1231e-05 .9113e-06 .9358e-06 .1169e-05 .8541e-06 .5871e-06 .3795e-06 .3019e-06 .2608e-06 .2793e-06 .3371e-06 .3733e-06 .3706e-06 .3729e-06 .3455e-06 .3248e-06 .3333e-06
 .2500e+02 .3137e-04 .2199e-04 .1842e-04 .1562e-04 .1329e-04 .1140e-04 .9860e-05 .8599e-05 .7558e-05 .6694e-05 .6003e-05 .5429e-05 .4954e-05 .3836e-05 .2207e-05 .1799e-05 .1571e-05 .1381e-05 .1198e-05 .1108e-05 .1442e-05 .1601e-05 .1469e-05 .1172e-05 .9028e-06 .7955e-06 .3002e-06 .3193e-06 .3350e-06 .3320e-06 .5748e-06 .1153e-05 .1467e-05 .1507e-05 .1050e-05 .6281e-06 .5948e-06 .7034e-06 .2033e-05 .1863e-05 .2018e-05 .1333e-05 .1216e-05 .1063e-05 .7798e-06 .8141e-06 .1031e-05 .7512e-06 .5133e-06 .3272e-06 .2612e-06 .2258e-06 .2422e-06 .2885e-06 .3179e-06 .3164e-06 .3199e-06 .2976e-06 .2817e-06 .2897e-06
 .2600e+02 .2420e-04 .1707e-04 .1433e-04 .1217e-04 .1038e-04 .8925e-05 .7737e-05 .6764e-05 .5964e-05 .5305e-05 .4763e-05 .4315e-05 .3941e-05 .3046e-05 .1653e-05 .1301e-05 .1113e-05 .9634e-06 .8279e-06 .7250e-06 .1028e-05 .1133e-05 .1024e-05 .8077e-06 .6128e-06 .5389e-06 .2040e-06 .2303e-06 .2389e-06 .2333e-06 .4190e-06 .8662e-06 .1104e-05 .1108e-05 .7686e-06 .4592e-06 .4343e-06 .5135e-06 .1523e-05 .1389e-05 .1505e-05 .9594e-06 .8661e-06 .7420e-06 .5446e-06 .5768e-06 .7441e-06 .5421e-06 .3698e-06 .2370e-06 .1916e-06 .1655e-06 .1778e-06 .2066e-06 .2253e-06 .2262e-06 .2311e-06 .2170e-06 .2073e-06 .2136e-06
 .2700e+02 .1965e-04 .1388e-04 .1165e-04 .9884e-05 .8428e-05 .7245e-05 .6279e-05 .5491e-05 .4844e-05 .4314e-05 .3871e-05 .3506e-05 .3199e-05 .2459e-05 .1262e-05 .9641e-06 .8112e-06 .6936e-06 .5921e-06 .5444e-06 .7644e-06 .8410e-06 .7517e-06 .5864e-06 .4391e-06 .3862e-06 .1474e-06 .1753e-06 .1798e-06 .1730e-06 .3203e-06 .6792e-06 .8668e-06 .8564e-06 .5941e-06 .3554e-06 .3362e-06 .3973e-06 .1195e-05 .1086e-05 .1173e-05 .7253e-06 .6494e-06 .5495e-06 .4048e-06 .4352e-06 .5702e-06 .4151e-06 .2825e-06 .1812e-06 .1480e-06 .1277e-06 .1372e-06 .1559e-06 .1684e-06 .1706e-06 .1760e-06 .1667e-06 .1605e-06 .1655e-06
 .2800e+02 .1711e-04 .1203e-04 .1005e-04 .8499e-05 .7221e-05 .6181e-05 .5339e-05 .4655e-05 .4094e-05 .3632e-05 .3252e-05 .2936e-05 .2671e-05 .2032e-05 .1001e-05 .7538e-06 .6304e-06 .5378e-06 .4593e-06 .4790e-06 .6160e-06 .6836e-06 .6105e-06 .4734e-06 .3527e-06 .3113e-06 .1202e-06 .1460e-06 .1487e-06 .1419e-06 .2651e-06 .5686e-06 .7263e-06 .7174e-06 .5009e-06 .3010e-06 .2857e-06 .3374e-06 .1008e-05 .9127e-06 .9810e-06 .5978e-06 .5346e-06 .4546e-06 .3361e-06 .3652e-06 .4813e-06 .3501e-06 .2376e-06 .1513e-06 .1240e-06 .1070e-06 .1148e-06 .1288e-06 .1385e-06 .1411e-06 .1463e-06 .1393e-06 .1345e-06 .1388e-06
 .2900e+02 .1461e-04 .1024e-04 .8527e-05 .7190e-05 .6090e-05 .5197e-05 .4477e-05 .3893e-05 .3414e-05 .3020e-05 .2697e-05 .2428e-05 .2202e-05 .1656e-05 .7775e-06 .5761e-06 .4782e-06 .4071e-06 .3479e-06 .3863e-06 .4864e-06 .5439e-06 .4853e-06 .3737e-06 .2767e-06 .2450e-06 .9589e-07 .1191e-06 .1206e-06 .1141e-06 .2157e-06 .4685e-06 .5985e-06 .5896e-06 .4135e-06 .2491e-06 .2369e-06 .2796e-06 .8345e-06 .7531e-06 .8058e-06 .4838e-06 .4321e-06 .3684e-06 .2737e-06 .2998e-06 .3972e-06 .2888e-06 .1956e-06 .1241e-06 .1021e-06 .8807e-07 .9437e-07 .1047e-06 .1120e-06 .1148e-06 .1196e-06 .1146e-06 .1108e-06 .1144e-06
 .3000e+02 .1212e-04 .8491e-05 .7055e-05 .5936e-05 .5019e-05 .4277e-05 .3679e-05 .3193e-05 .2796e-05 .2469e-05 .2200e-05 .1976e-05 .1789e-05 .1329e-05 .5854e-06 .4230e-06 .3463e-06 .2932e-06 .2503e-06 .2756e-06 .3689e-06 .4147e-06 .3686e-06 .2809e-06 .2056e-06 .1826e-06 .7271e-07 .9360e-07 .9398e-07 .8795e-07 .1699e-06 .3757e-06 .4798e-06 .4685e-06 .3293e-06 .1984e-06 .1887e-06 .2227e-06 .6703e-06 .6024e-06 .6424e-06 .3777e-06 .3361e-06 .2857e-06 .2137e-06 .2360e-06 .3151e-06 .2290e-06 .1550e-06 .9829e-07 .8140e-07 .7017e-07 .7514e-07 .8212e-07 .8732e-07 .9011e-07 .9451e-07 .9129e-07 .8835e-07 .9129e-07
