0.2 	1.52	 7e-2
0.25	1.52	 3e-2
0.3	1.52	 1e-2
0.35	1.52	 8e-3
0.4	1.52	 8e-3
0.5	1.52	 8e-3
0.53 1.51	 8e-3
0.6	1.51	 8e-3
0.69	1.51	 8e-3
0.8	1.51	 8e-3
0.86	1.50	 8e-3
0.9	1.50	 8e-3
1.06	1.50	 8e-3
1.2	1.50	 8e-3
1.4	1.49	 8e-3
1.67	1.48	 8e-3
1.8	1.48	 8e-3
2.0	1.46	 8.0e-3
2.35	1.46	 8.5e-3
2.5	1.46	 9e-3
3.0	1.49	 7.54e-2

