 70    1569.999976
 72    1645.731738
 74    1721.825645
 76    1798.310669
 78    1875.172324
 80    1952.425096
 82    2030.097955
 84    2108.176417
 86    2186.674967
 88    2265.608092
 90    2344.990276
 92    2424.807034
 94    2505.072851
 96    2585.816701
 98    2667.038581
100    2748.724007
102    2830.916437
104    2913.601383
106    2996.793332
108    3080.506771
110    3164.741698
112    3249.512599
114    3334.833961
116    3420.691298
118    3507.113581
120    3594.100810
122    3681.667471
124    3769.828049
126    3858.582546
128    3947.930960
130    4037.887778
132    4128.467486
134    4219.684568
136    4311.524540
138    4404.016373
140    4497.160067
142    4590.970108
144    4685.460982
146    4780.618202
148    4876.470740
150    4973.018597
152    5070.276259
154    5168.243724
156    5266.935479
158    5366.351525
160    5466.520832
162    5567.428915
164    5669.104745
166    5771.533837
168    5874.745162
170    5978.738720
172    6083.528997
174    6189.115993
176    6295.514194
178    6402.723600
180    6510.758696
182    6619.648455
184    6729.363904
186    6839.934016
188    6951.373275
190    7063.667197
192    7176.844752
194    7290.920427
196    7405.879736
198    7521.751650
200    7638.521684
202    7756.218809
204    7874.857511
206    7994.423304
208    8114.930674
210    8236.408593
212    8358.842575
214    8482.247105
216    8606.636669
218    8732.025754
220    8858.399873
222    8985.787999
224    9114.190130
226    9243.606267
228    9374.065382
230    9505.567474
232    9638.112544
234    9771.729563
236    9906.404046
238   10042.164964
240   10178.997830
242   10316.917132
244   10455.966326
246   10596.101956
248   10737.352991
250   10879.748405
252   11023.273712
254   11167.943396
256   11313.786431
258   11460.759358
260   11608.920120
262   11758.254232
264   11908.776180
266   12060.514935
268   12213.427040
270   12367.570438
272   12522.945128
274   12679.536626
276   12837.373903
278   12996.442473
280   13156.785793
282   13318.389378
284   13481.267713
286   13645.435285
288   13810.877606
290   13977.638136
292   14145.702388
294   14315.084847
296   14485.800000
298   14657.818875
300   14831.199415
302   15005.927135
304   15182.031005
306   15359.496541
308   15538.323742
310   15718.556066
312   15900.164540
314   16083.192623
316   16267.625829
318   16453.478643
320   16640.765551
322   16829.486554
324   17019.656136
326   17211.274298
328   17404.355527
330   17598.914306
332   17794.965124
334   17992.493492
336   18191.513899
338   18392.055314
340   18594.103252
342   18797.672200
344   19002.776642
346   19209.416579
348   19417.606496
350   19627.360880
352   19838.679731
354   20051.563048
356   20266.054288
358   20482.124481
360   20699.802598
362   20919.074152
364   21139.982602
366   21362.498976
368   21586.666731
370   21812.471381
372   22039.927413
374   22269.063797
376   22499.851563
378   22732.319681
380   22966.468153
382   23202.325948
384   23439.878582
386   23679.155027
388   23920.155281
390   24162.864860
392   24407.327221
394   24653.542364
396   24901.495802
398   25151.230994
400   25402.733454
402   25656.017667
404   25911.098119
406   26167.974811
408   26426.647741
410   26687.145883
412   26949.483721
414   27213.632284
416   27479.635029
418   27747.477471
420   28017.188581
422   28288.768360
424   28562.231292
426   28837.577378
428   29114.806619
430   29393.933499
432   29674.986991
434   29957.952608
436   30242.844836
438   30529.678162
440   30818.452585
442   31109.182591
444   31401.882666
446   31696.538324
448   31993.193022
450   32291.817789
452   32592.456082
454   32895.093416
456   33199.744276
458   33506.423147
460   33815.115545
462   34125.864927
464   34438.656806
466   34753.505669
468   35070.426002
470   35389.417804
472   35710.495561
474   36033.673759
476   36358.923426
478   36686.316992
480   37015.810999
482   37347.434418
484   37681.187250
486   38017.083980
488   38355.124609
490   38695.338108
492   39037.724477
494   39382.283716
496   39729.030310
498   40077.964261
500   40429.114538
