24.8	1.015	0.5932
24.85	0.8305	0.8431
24.9	0.7156	1.161
24.95	0.6717	1.502
25	0.6787	1.853
25.05	0.7284	2.224
25.1	0.826	2.63
25.15	0.9915	3.087
25.2	1.27	3.618
25.25	1.759	4.233
25.3	2.661	4.854
25.35	4.194	5.028
25.4	5.689	3.971
25.45	5.982	2.469
25.5	5.633	1.515
25.55	5.22	0.9975
25.6	4.872	0.7043
25.65	4.595	0.5253
25.7	4.373	0.4086
25.75	4.193	0.3284
25.8	4.044	0.2708
25.85	3.919	0.228
25.9	3.812	0.1954
25.95	3.72	0.1698
26	3.639	0.1494
26.05	3.568	0.1328
26.1	3.505	0.1191
26.15	3.448	0.1077
26.2	3.397	0.0981
26.25	3.35	0.08988
26.3	3.308	0.0828
26.35	3.269	0.07666
26.4	3.233	0.07129
26.45	3.199	0.06656
26.5	3.168	0.06237
26.55	3.14	0.05865
26.6	3.113	0.05531
26.65	3.087	0.0523
26.7	3.063	0.04959
26.75	3.041	0.04713
26.8	3.02	0.04489
26.85	2.999	0.04284
26.9	2.98	0.04096
26.95	2.962	0.03924
27	2.945	0.03764
27.05	2.928	0.03617
27.1	2.913	0.0348
27.15	2.898	0.03353
27.2	2.883	0.03235
27.25	2.869	0.03125
27.3	2.856	0.03021
27.35	2.843	0.02924
27.4	2.831	0.02833
27.45	2.819	0.02748
27.5	2.808	0.02667
27.55	2.797	0.02591
27.6	2.786	0.02519
27.65	2.776	0.02451
27.7	2.766	0.02386
27.75	2.756	0.02325
27.8	2.747	0.02267
27.85	2.738	0.02212
27.9	2.729	0.02159
27.95	2.72	0.02108
28	2.712	0.0206
28.05	2.704	0.02014
28.1	2.696	0.01971
28.15	2.689	0.01929
28.2	2.681	0.01888
28.25	2.674	0.0185
28.3	2.667	0.01813
28.35	2.66	0.01777
28.4	2.653	0.01743
28.45	2.647	0.0171
28.5	2.641	0.01678
28.55	2.634	0.01647
28.6	2.628	0.01618
28.65	2.622	0.01589
28.7	2.617	0.01562
