23	58.86304802306	55.96230679952	54.9462825068	56.15255370966	55.77053375145
22.9	39.35664730825	34.03186095527	48.76635203258	52.85485772911	53.52444761088
22.8	21.09382378371	12.21569703689	38.92951480678	47.60599700526	49.95076052854
22.7	14.02830280654	1.501516751277	28.48987694319	41.74893000626	45.96439888723
22.6	17.71552684015	1.845267163054	19.36107889882	35.95211539048	42.01984184013
22.5	21.31697323945	2.186914429364	12.3158938225	30.20968261025	38.11159399964
22.4	24.75531203088	2.519979656573	7.177586926629	24.5180873302	34.23686303446
22.3	28.04028026059	2.841184198375	3.797658951313	19.16882216133	30.39308526918
22.2	31.11885292525	3.142043074952	1.764041780667	14.48611683673	26.57787495382
22.1	33.86665669758	3.412393962496	0.9343530017972	10.84619751249	22.80649275392
22	36.12358896206	3.639723389104	0.7286873658909	8.0720513177	19.09947038525
21.9	37.91692857134	3.809913182823	0.7222321975568	5.953526902566	15.67902889685
21.8	39.32065964419	3.943400087222	0.6589383392545	4.207633078926	12.74639966843
21.7	40.45835843771	4.055654777706	0.573511446906	2.804204221485	10.50710920611
21.6	41.44222808997	4.179807706101	0.4892468310291	1.712226823772	8.777596262986
21.5	42.55553314324	4.291952272559	0.4092539969206	0.9255040014383	7.377802877981
21.4	43.76991199412	4.398651121515	0.3349411031664	0.4348314525464	6.117997234325
21.3	44.93702394718	4.485239796858	0.2701175373694	0.2028791015768	4.995684821891
21.2	45.87441744691	4.573502711141	0.2223458463129	0.1529926261379	4.008287065635
21.1	46.77981296586	4.658041423332	0.2642792386112	0.2324722285206	3.042988504055
21	47.69714999052	4.752849744822	0.3792306821702	0.3615121032028	2.09970504973
20.9	48.67737548092	4.856241942532	0.5456203953811	0.499277533452	1.186001413771
20.8	49.50339117382	4.964303318323	0.6102267547281	0.5539740163472	0.5684808059469
20.7	50.26597017687	5.060292249888	0.5930137416415	0.548717954709	0.2646498745949
20.6	50.9791437266	5.134203219224	0.5151289198734	0.5038318118616	0.2514694468562
20.5	51.6715119016	5.198320657461	0.4625728350764	0.4760182613799	0.3079776945268
20.4	52.45695863982	5.251979221539	0.4346326968057	0.4644200299094	0.3626540868425
20.3	53.22138436778	5.317184995457	0.4303309602247	0.4685444211464	0.3914430681715
20.2	54.01394347323	5.379558665513	0.4490006045299	0.4878352349922	0.4201023544685
20.1	54.53169521146	5.451135013897	0.4743973455261	0.5062455747991	0.4461936368489
20	54.78667322017	5.498906490809	0.4873354062537	0.5052405210231	0.4509524931389
19.9	54.86450409786	5.531338733064	0.4683925382387	0.4671468458155	0.4163723093207
19.8	54.87779703985	5.540534398832	0.4291792962647	0.4064335080899	0.3567257443168
19.7	54.89483306502	5.545698213049	0.3870575198746	0.3429331355549	0.291616519196
19.6	54.876366115	5.542459825074	0.3586482655088	0.2955397812982	0.2397590840564
19.5	54.91499360921	5.54545951473	0.3446443417644	0.2662375917537	0.2031817932902
19.4	55.08520740225	5.555702894285	0.3428732177389	0.2536463586433	0.1808300792941
19.3	55.33369864706	5.574407907323	0.3520299353902	0.2560564034041	0.1718209796741
19.2	55.73556785518	5.589764960331	0.3712582161629	0.2718003880142	0.1755106025006
19.1	56.19676151671	5.61957168801	0.3904799884646	0.2882505099192	0.1800530087586
19	56.71261138072	5.654169543998	0.3984663396609	0.2916957091389	0.1726186733072
18.9	57.02626249932	5.690554882546	0.3849832493783	0.2695849140571	0.1425309219865
18.8	57.22070568389	5.699888286971	0.3592838332358	0.2323461567648	0.1034842232955
18.7	57.34856632809	5.70781325636	0.3327659757665	0.1937699955103	0.07136592720839
18.6	57.5882723102	5.720746771381	0.3153781759447	0.1662655567551	0.05673169368381
18.5	57.74839364884	5.744912482525	0.3064243481026	0.1501639334592	0.05402008279697
18.4	57.90118557761	5.769230140302	0.3041930449747	0.143628674654	0.05516850131079
18.3	58.0790783518	5.793666904323	0.3074267616614	0.145379941228	0.05556360267658
18.2	58.61749736079	5.830872983179	0.3157805052201	0.1548714552038	0.05520131748619
18.1	59.38228606541	5.889246167753	0.3238681702349	0.1657777525665	0.05466797233689
18	60.39608863294	5.971911096506	0.3268767652198	0.1713973928063	0.05520167673721
17.9	61.32365826095	6.062768596152	0.3196301951219	0.165125282446	0.05593368708467
17.8	62.16031145772	6.153883266209	0.3079405525862	0.1530366940695	0.05772683432703
17.7	62.88147873477	6.245842954355	0.29675733845	0.1421704498787	0.05945712494398
17.6	63.62056078081	6.356502673284	0.2917693076254	0.1388816109149	0.06043891708691
17.5	64.51785372649	6.467190124293	0.2921594491734	0.1431727701582	0.05992003502104
17.4	65.44767399299	6.561064028806	0.2982419281541	0.1547327597383	0.06004281150586
17.3	66.49054257236	6.621687051667	0.3100634481103	0.1740057404777	0.06510091591975
17.2	67.56392927388	6.679699761323	0.3285321136882	0.2013499067763	0.08003768924512
17.1	68.60195014235	6.756320433095	0.3462808881583	0.2256725252765	0.09702788979789
17	69.57624371021	6.875914492759	0.35555771855	0.2348112085255	0.1060977952034
16.9	70.59344362575	7.016786059507	0.348819998991	0.2176237643553	0.09687525574579
16.8	71.80887077139	7.160686194124	0.3340677903411	0.1863863373291	0.08109587056938
16.7	73.08927794984	7.268992068414	0.3196037885721	0.1550531172408	0.06939699866482
16.6	74.06496750117	7.358714276147	0.3119213029262	0.1352423677231	0.06812588899535
16.5	74.78791752483	7.442296644664	0.3097588645332	0.1254300539729	0.07090676705836
16.4	75.38122159552	7.555681010051	0.3112673315802	0.1224204494259	0.07248629938827
16.3	76.44195605254	7.680995417847	0.3165593422367	0.124495536766	0.07153623311044
16.2	77.744432536	7.811605741899	0.3251516232496	0.1313715642807	0.07019876981078
16.1	79.14290483595	7.914722253669	0.3343179491964	0.1402551465065	0.0699332523107
16	80.13004859641	7.999758703444	0.3404011946785	0.1476625488671	0.07138957869644
15.9	80.97293755445	8.078186519364	0.3408280125264	0.1496946610289	0.07253820793964
15.8	81.82137394385	8.169330054615	0.3383461793218	0.1491403688343	0.07381346992619
15.7	82.78246635378	8.272335163436	0.3360528165225	0.1498196201226	0.07650017629955
